,id_news,country,media_outlet,url,title,text,date,search
0,21983054.0,chile,biobiochile,https://www.biobiochile.cl/noticias/nacional/region-de-los-lagos/2021/03/16/productores-lecheros-piden-declarar-emergencia-agricola-por-deficit-hidrico-en-region-de-los-lagos.shtml,Productores lecheros piden declarar emergencia agrícola por déficit hídrico en región de Los Lagos,"Los productores lecheros de la región de Los Lagos solicitaron declarar emergencia agrícola para la zona, ya que cifran en hasta un 80% el déficit hídrico registrado en febrero, lo que afecta el forraje para los animales. Este año fue uno de los más secos en el territorio respecto a la última década y el sector agrícola ha sido uno de los más golpeados. El presidente de Fedeleche, Eduardo Schwerter, espera que se registren precipitaciones en los próximos días para superar paulatinamente el déficit hídrico y recuperar el crecimiento del sector. Schwerter sostuvo que considera conveniente que se acoja la petición, pues agiliza el flujo de recursos para los más afectados, principalmente los pequeños productores. Respecto de la situación climática actual en la región, el meteorólogo de turno de la Dirección Meteorológica de Chile, Cristián Sandoval, indicó que actualmente la provincia de Osorno expone un 64% de déficit hídrico y un 59% la de Llanquihue. Además, confirmó que sí existen las condiciones para decretar emergencia agrícola en la zona. Eso sí, afirmó que se prevén precipitaciones durante el otoño, aunque bajo lo normal. Tras una reunión de directorio efectuada en la última semana, pidieron a parlamentarios de la zona solicitar al Gobierno decretar emergencia agrícola.",2021-03-16,déficit hídrico
1,538372.0,chile,biobiochile,https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2019/08/08/seremi-de-agricultura-del-bio-bio-asegura-que-trabajan-para-mitigar-los-efectos-del-deficit-hidrico.shtml,Seremi de Agricultura del Bío Bío asegura que trabajan para mitigar los efectos del déficit hídrico,"Luego que la Sociedad Agrícola de Bío Bío (Socabio) entregara cifras sobre el déficit hídrico en la provincia de Bío Bío, el seremi de Agricultura aseguró que trabajan para mitigar los efectos mediante la Comisión Nacional de Riego. Asimismo, un estudio de la Universidad de Talca reveló que cada vez el invierno se hace más corto y, por esta razón, hay menos lluvia. El presidente de Socabio, José Miguel Stegmeier, indicó que ya están viviendo ese problema desde hace algunos años y tazó entre un 20 y 25% el déficit hídrico que se ha visto en la zona en lo que va de invierno. Respecto a ello, el seremi de Agricultura en la región del Bío Bío, Francisco Lagos, aseguró que están trabajando, precisamente, para mitigar los efectos de este problema. En ese sentido, la autoridad destacó que la Comisión Nacional de Riego apoya a los agricultores con la tecnificación del riego, permitiendo de esta forma lograr una mayor eficiencia al momento de usar el agua. Uno de los ejes de desarrollo del Ministerio de Agricultura es agua y cambio climático, para fortalecer este punto, la Comisión Nacional de Riego a través de sus fondos concursables apoya a los agricultores con tecnificación del riego, afirmó. A su vez, explicó que a través de la ley 18.450 se fomentan obras de construcción, inversiones en equipo y otras iniciativas. El Ministerio de Agricultura, a través de la Comisión Nacional de Riego trabaja con fuerza para asegurar el incremento de la superficie regada del país, en este caso, de la provincia de Bío Bío, destacó. Pese que a las cifras de déficit hídrico actuales son importantes, han mejorado en relación a lo que acontecía hace algunos meses, donde se promediaba un 28%.",2019-08-08,déficit hídrico
2,22377868.0,chile,elaustral,https://www.australosorno.cl/impresa/2021/03/02/full/cuerpo-principal/4/,Experto recomienda usar nuevas especies forrajeras para enfrentar el déficit hídrico,"Una serie de recomendaciones para enfrentar el déficit hídrico que afecta la producción lechera en el sur de Chile entregó Alfredo Torres, investigador especialista en praderas y cultivos de Inia Remehue de Osorno. El profesional, de larga experiencia en el rubro, advirtió que ""desde que se tiene historia en Inia Remehue, en los últimos 45 años, a partir del año 1977, sólo en un verano que fue en 1986 tuvimos en enero y febrero las suficientes precipitaciones para que nuestras praderas estén verdes, productivas y con buena calidad. Los otros 44 años han sido veranos con diferentes grados de déficit hídrico que obviamente han afectado fuertemente a nuestras praderas y sobre todo a las ballicas"". A su juicio, ""nosotros insistimos en usar mucho la ballica perenne, siendo que es una especie de muy bajo arraigamiento, que no tolera las altas temperaturas, sin embargo, el 90% de las semillas de gramíneas perennes que se venden en el mercado es de ballica, en circunstancias que tenemos otras especies como pasto ovillo, festulolium, festuca y el bromo que son de mucho mejores características para soportar el déficit hídrico de verano y las altas temperaturas, sin embargo, la venta de semillas de estas 4 especies se reparte sólo un 10%"". El experto dijo que la ballica es una excelente alternativa para quienes tienen riego, pero en los demás casos se debería diversificar la oferta de forraje con nuevas especies para enfrentar las consecuencias del cambio climático en el sur de Chile. Llamó a los productores a planificar con anticipación los próximos veranos, realizando un balance forrajero e identificando la cantidad de alimento que necesitará y de esta manera sembrar cultivos suplementarios como alfalfa, raps forrajero, chicoria, siete venas, entre otros y confeccionar más ensilaje para el verano.",2021-03-02,déficit hídrico
3,21380017.0,chile,radioacogida,https://radioacogida.cl/especialista-en-praderas-recomienda-utilizar-otras-especies-forrajeras-para-enfrentar-el-deficit-hidrico/,Especialista en praderas recomienda utilizar otras especies forrajeras para enfrentar el déficit hídrico,"Alfredo Torres, investigador de INIA Remehue, dijo en entrevista con Radio Sago que“en los últimos 45 años, sólo en 1986 tuvimos en enero y febrero las suficientesprecipitaciones para que nuestras praderas estén verdes y productivas y con buenacalidad”.Una serie de recomendaciones para enfrentar el déficit hídrico que está afectando laproducción lechera en el sur de Chile entregó Alfredo Torres, investigador especialista enpraderas y cultivos de INIA Remehue, en una entrevista con el programa Campo al Día deRadio Sago.El profesional del INIA, de larga trayectoria institucional y experiencia en el rubro, advirtióque “desde que se tiene historia en INIA Remehue, en los últimos 45 años, a partir del año1977, sólo en un verano que fue en 1986 tuvimos en enero y febrero las suficientesprecipitaciones para que nuestras praderas estén verdes y productivas y con buenacalidad. Los otros 44 años han sido veranos con diferentes grados de déficit hídrico queobviamente han afectado fuertemente a nuestras praderas y sobre todo a las ballicas”.A su juicio, “nosotros insistimos en usar mucho la ballica perenne, siendo que es unaespecie de muy bajo arraigamiento, que no tolera las altas temperaturas, sin embargo, el90% de las semillas de gramíneas perennes que se venden en el mercado es de ballica, encircunstancias que tenemos otras especies como pasto ovillo, festulolium, festuca y elbromo que son de mucho mejores características para soportar el déficit hídrico deverano y las altas temperaturas, sin embargo, la venta de semillas de estas 4 especies sereparte sólo un 10%”.El experto, dijo que la ballica es una excelente alternativa para quienes tienen riego, peroen los demás casos se debería diversificar la oferta de forraje introduciendo nuevasespecies como las mencionadas para poder enfrentar las consecuencias del cambioclimático en el sur de Chile.",2021-03-01,déficit hídrico
4,21912497.0,chile,radiosago,https://www.radiosago.cl/gobernador-oficializo-peticion-para-extender-el-decreto-de-escasez-hidrica-para-los-lagos/,Gobernador oficializó petición para extender el decreto de escasez hídrica para Los Lagos,"En Osorno, el Gobernador de la región de Los Lagos, Patricio Vallespín, dio a conocer que se oficializó la petición de renovar el decreto de escasez hídrica para la zona, que finalizó el 05 de octubre. Si bien se solicitó personalmente esta renovación al ministro de Obras Públicas, Alfredo Moreno, no hubo respuesta, por lo cual se realizó la gestión de manera formal. La petición se basa principalmente en el déficit hídrico existente en la región, el que se agravaría con la llegada del verano. La autoridad regional sostuvo que la extensión del decreto vendría a beneficiar a la zona, básicamente con recursos para enfrentar el déficit hídrico. Por otra parte, se informó que desde el Ministerio de Agricultura se han destinado 170 millones de pesos para la pequeña agricultura campesina; lo cual no sería suficiente para solventar los problemas que vienen de la mano con la falta de agua en las zonas rurales de la región de Los Lagos.",2021-10-08,déficit hídrico
5,21393998.0,chile,elheraldoaustral,https://www.eha.cl/noticia/local/subdere-financiara-soluciones-domiciliarias-de-agua-potable-para-vecinos-de-llanquihue-9751,Subdere financiará soluciones domiciliarias de agua potable para vecinos de Llanquihue,"Las obras beneficiarán a 24 vecinos, que actualmente se abastecen con pozos de baja profundidad y sufren de déficit hídrico durante los meses de enero-abril. Las obras beneficiarán a 24 vecinos, que actualmente se abastecen con pozos de baja profundidad y sufren de déficit hídrico durante los meses de enero-abril. Ayer, el jefe de la Unidad Regional de Subdere en Los Lagos, Pablo Hernández, junto al alcalde de la comuna de Llanquihue, Víctor Ángulo, se trasladaron hasta el sector de Colonia Los Indios, para entregar una importante noticia a 24 habitantes de la zona. Se trata de la construcción de abastos de agua individuales para sus hogares, los que les permitirán dejar atrás el uso de pozos de baja profundidad con los que se abastecen actualmente. Para oficializar la asignación de los recursos, las autoridades sostuvieron una reunión con los vecinos. Entre ellos estaba, la señora María Julieta Palma, quien ha vivido por más de 30 años en el sector, y quien manifestó su “agradecimiento al Gobierno por ayudarnos a concretar este anhelo”. En la práctica, las obras consideran una excavación de 12 metros de profundidad que permitirá tener un mayor caudal, además de la instalación de una bomba de agua, filtros para evitar el paso de desechos, un clorador, estanque y una caseta que se iluminará con paneles fotovoltaicos. “Estamos seguros de que este proyecto mejorará la calidad de vida de estas familias, sobre todo entre los meses de enero y abril, en los que se produce un importante déficit hídrico. Solo quienes han acarreado agua con baldes a sus casas saben lo significativo que es este momento, del cual estamos felices de poder ser parte y colaborar como Subsecretaría”, sostuvo Hernández. El proyecto es financiado a través del Programa de Mejoramiento de Barrios (PMB) de la Subdere y responde a una de las prioridades del Gobierno del presidente Sebastián Piñera: dotar de servicios básicos a toda la población. En términos de inversión, considera un traspaso de recursos de $26.000.000.  ",2020-12-24,déficit hídrico
6,539945.0,chile,biobiochile,https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2019/08/07/a-un-25-llega-el-deficit-hidrico-en-la-provincia-de-bio-bio-en-lo-que-va-del-invierno.shtml,A un 25% llega el déficit hídrico en la provincia de Bío Bío en lo que va del invierno,"A un 25% llegó el déficit hídrico en la provincia de Bío Bío en lo que va de la temporada de invierno. Si bien, las cifras no han sido tan negativas como se esperaban, igual causaron preocupación en los agricultores locales. Luego que un estudio de la Universidad de Talca revelara que los inviernos se están haciendo más cortos y por ello hay menos lluvia, desde Socabio aseguraron que esto ya lo están viviendo. En ese sentido, el presidente del gremio, José Miguel Stegmeier, expuso que pese a que este año ha sido la excepción, la provincia de Bío Bío hoy tiene entre un 20 y 25% de déficit hídrico. Por lo mismo, Stegmeier dijo hace un tiempo que solicitan la creación de embalses para poder tener agua durante los meses de verano, algo que hasta el momento no se ha concretado. Junto con ello, buscan otras medidas como aumentar la tecnificación del regadío, además de evitar que saquen agua de las cuencas locales, por lo que reiteró su rechazo a las carreteras hídricas.",2019-08-07,déficit hídrico
7,21897652.0,chile,radiosago,https://www.radiosago.cl/recien-asumidos-gobernadores-de-llanquihue-y-chiloe-comparten-ideas-de-trabajo/,Recién asumidos gobernadores de Llanquihue y Chiloé comparten ideas de trabajo.,"Tema de seguridad, inmigrantes, déficit hídrico, serán temas principales de trabajo de los nuevos gobernadores de la provincia de Llanquihue y Chiloé. Las provincias de Llanquihue y Chiloé comparten las mismas problemáticas, siendo estas tema de inseguridad, delincuencia, inmigrantes y sobre todo, el déficit hídrico. En la provincia de Llanquihue la recién asumida gobernadora provincial, Leticia Oyarce, dijo que sus primeros temas a trabajar serán, la seguridad en las diferentes comunas, el tema de los niños, y sobre todo, su trabajo se enfocara en lo que dice relación con el ingreso de inmigrantes a la zona. Por su parte el nuevo gobernador provincial de Chiloé, Fernando Borquez, señaló que en la Isla existen varios problemas que afectan a los habitantes del archipiélago, e indicó que conociendo las necesidades de los habitantes chilotes, trabajará en cada uno de los temas que preocupan y son  importante para la calidad de vida de los habitantes de la provincia de Chiloé. Ambas nuevas autoridades para la provincia de Chiloé y Llanquihue, a partir de este lunes 12 del presente, tomaran el mando de sus distintas gobernaciones para ejecutar y cumplir con lo mandatado por el presidente de la república Sebastián Piñera. ",2018-03-12,déficit hídrico
8,21423489.0,chile,elheraldoaustral,https://www.eha.cl/noticia/local/gobierno-regional-traspasa-recursos-a-municipalidad-de-llanquihue-para-adquirir-vehiculos-de-emergencia-3379,Gobierno Regional traspasa recursos a Municipalidad de Llanquihue para adquirir vehículos de emergencia,"Intendenta (s) destacó que la adquisición de un camión aljibe para la comuna “constituye una solución efectiva al déficit hídrico, y es una alternativa óptima que permitirá distribuir agua potable a los diversos sectores rurales de Llanquihue, satisfaciendo las necesidades de la población”. Intendenta (s) destacó que la adquisición de un camión aljibe para la comuna “constituye una solución efectiva al déficit hídrico, y es una alternativa óptima que permitirá distribuir agua potable a los diversos sectores rurales de Llanquihue, satisfaciendo las necesidades de la población”. En el marco de la reunión del Consejo Regional Plenario, realizada en la comuna de Llanquihue, la Intendenta (S), Leticia Oyarce, firmó un Convenio de traspaso de 127 millones de pesos, provenientes del Gobierno Regional,  para adquirir vehículos de emergencia para la Municipalidad de Llanquihue. En la oportunidad, la Intendenta (s), señaló que “hoy firmamos un  convenio de transferencia de un monto de inversión importante para la adquisición de vehículos de emergencia para la comuna. Estamos felices de poder ayudar a Llanquihue y también a su alcalde, para poder ir generando y mejorando la calidad de vida de los habitantes de esta comuna” Este proyecto contempla la adquisición de 2 vehículos destinado a la unidad de emergencia municipal, una camioneta 4x4 equipada con implementos de emergencia básica para el funcionamiento de la unidad comunal de emergencia, dependiente de la municipalidad de Llanquihue y un camión aljibe de 10 m3, mas motobomba para cubrir el déficit de abastecimiento de agua potable en las localidades de la comuna de Llanquihue, ambos estos servirán para ejecutar las labores institucionales en el territorio comunal. Oyarce destacó que la adquisición de un camión aljibe para la comuna “constituye una solución efectiva al déficit hídrico, y es una alternativa óptima que permitirá distribuir agua potable a los diversos sectores rurales de Llanquihue, satisfaciendo las necesidades de la población”. Asimismo una camioneta destinada a la unidad de emergencia “se justifica en el hecho de disponer oportunamente de los medios de trasporte y comunicación en caso de emergencia y de esta manera minimizar las consecuencias negativas sobre la población”.  ",2018-12-20,déficit hídrico
9,21396070.0,chile,radiopudeto,http://www.pudeto.cl/?p=49032,"INVITADOS POR EL DIPUTADO ASCENCIO, PRODUCTORES ORGÁNICOS DE CHILOÉ EXPUSIESEN SOBRE EL DÉFICIT HÍDRICO QUE AFECTA AL ARCHIPIÉLAGO","Invitada por el diputado Gabriel Ascencio, la representante de la Asociación de Productores Orgánicos de Chiloé, Loreto Westermeyer, expuso en la Comisión de Recursos Hídricos de la Cámara de  Diputados sobre el déficit hídrico que afecta a Chiloé y sobre algunas medidas a adoptar para enfrentar este creciente problema para las comunidades del archipiélago. La invitación, que se concretó en la tarde de este miércoles 12 de diciembre, explicó Loreto Westermeyer, la realizó el diputado Ascencio como miembro de la comisión. “A través de una gestión que hizo el diputado Gabriel Ascencio, como asociación pudimos participar de la Comisión de Recursos Hídricos de la Cámara de Diputados y pudimos exponer la problemática del déficit hídrico de Chiloé, basado en la extracción de los recursos naturales, básicamente del pon pon y la turba y además pudimos explicarles por qué la conservación de estos elementos son vitales para la naturaleza y el ecosistema del archipiélago”, dijo Loreto Westermeyer, quien añadió que además plantearon la necesidad de frenar la extracción de bosque nativo, convertido en leña que se vende fuera de Chiloé, así como abordar sistemas de construcción de viviendas que permitan captar y retener aguas lluvia para su posterior utilización. Por otra parte, indicó la representante de la Asociación de Productores Orgánicos de Chiloé, abordaron junto a los parlamentarios de la Comisión de Recursos Hídricos de la Cámara de Diputados la contaminación de algunos ríos de Chiloé y el tratamiento de los residuos de la industria del salmón. Por ello, agradeció al diputado Ascencio la invitación a esta instancia parlamentaria. “El aporte de él fue vital, pues a través del diputado Ascencio pudimos participar de la comisión y junto con emanar esta invitación, él nos recibió en Valparaíso, nos llevó hasta el Congreso, pues él está muy preocupado de lo que está sucediendo en términos ambientales en el archipiélago y cómo desde el gobierno se está abordando la problemática  del déficit hídrico”, señaló finalmente Loreto Westermeyer, quien añadió que en general sus planteamientos fueron muy bien acogidos por los miembros de la Comisión de Recursos Hídricos de la Cámara, de la cual forma parte el diputado Gabriel Ascencio.  ",2018-12-14,déficit hídrico
